method,seed,k,h,budget,score,success,final_distance,avg_k,avg_h,avg_budget,nfe,policy_calls,rollout_time_sec,chunk_discontinuity,smoothness,jerk_proxy,phase_free_score,phase_contact_score,phase_align_score
aac_dvac_h_only,7,8.0,2.926829268292683,2.7333333333333334,0.6807696818248885,0,0.17292492396311002,8.0,2.926829268292683,2.7333333333333334,328,41,0.006371982395648956,0.26246306334457226,0.03793089375531008,0.08309838267027574,0.4024051096694587,0.3427441260142076,0.7586307090673573
joint_scheduler,7,2.7906976744186047,1.3953488372093024,2.0,0.9917299491543572,1,0.0042582117468314236,2.7906976744186047,1.3953488372093024,2.0,240,86,0.00720082875341177,0.4868364913598853,0.23071059989567635,0.6388029397497752,0.5021414411436242,0.5294369386941604,0.9442411923113954
joint_scheduler_safe,7,2.2018348623853212,1.1009174311926606,2.0,0.830405757805058,1,0.08950340179701874,2.2018348623853212,1.1009174311926606,2.0,240,109,0.007585448212921619,0.582405676996508,0.377915626104395,1.1234444220365567,0.44382973528658043,0.4807103300399783,0.8662440911718593
aac_dvac_h_only,8,8.0,4.0,2.0,0.6131748676292915,0,0.21230015678725275,8.0,4.0,2.0,240,30,0.006189366802573204,0.23431124094855257,0.023905751108076006,0.054681324168176566,0.5101840291720001,0.34597475032863784,nan
joint_scheduler,8,3.116883116883117,1.5584415584415585,2.0,0.9000453422539975,1,0.05217264746988012,3.116883116883117,1.5584415584415585,2.0,240,77,0.007078434340655804,0.44949439110695844,0.18714012200435728,0.49457275298678305,0.4418096163686572,0.512568506713326,0.8305654356557417
joint_scheduler_safe,8,2.4,1.2,2.0,0.7500560137363131,1,0.13370835011011398,2.4,1.2,2.0,240,100,0.007972586899995804,0.5786250269089596,0.36448511663422606,1.1077212336155453,0.4572588254378544,0.39027859547515276,0.9251414194893364
aac_dvac_h_only,9,8.0,2.5531914893617023,3.1333333333333333,0.8813661034756749,1,0.06210216628418609,8.0,2.5531914893617023,3.1333333333333333,376,47,0.007006439380347729,0.3201171461133479,0.06885852212639787,0.1574280865494049,0.5438351457378696,0.48877475813105925,0.9139734145518097
joint_scheduler,9,2.6373626373626373,1.3186813186813187,2.0,0.9682050362111284,1,0.016426998152862787,2.6373626373626373,1.3186813186813187,2.0,240,91,0.007269527763128281,0.4804637334229105,0.23213771142062553,0.6491915860439574,0.39917207826114787,0.4904456127032388,0.9406448350626556
joint_scheduler_safe,9,2.2641509433962264,1.1320754716981132,2.0,0.769408747761209,1,0.12294250659051702,2.2641509433962264,1.1320754716981132,2.0,240,106,0.007431005127727985,0.5757550010950055,0.38084837742844424,1.1753870335913486,0.418583089551477,0.4736050550326987,0.8044515476468673
aac_dvac_h_only,10,8.0,2.7906976744186047,2.8666666666666667,0.9644806652474199,1,0.01836121743892831,8.0,2.7906976744186047,2.8666666666666667,344,43,0.00858638621866703,0.2744090239690903,0.05348015857438681,0.1341546707472209,0.4076139998742342,0.4296752830513295,0.824015973995852
joint_scheduler,10,2.608695652173913,1.3043478260869565,2.0,0.6544177942703255,0,0.18813620898584374,2.608695652173913,1.3043478260869565,2.0,240,92,0.008192600682377815,0.5217786693702046,0.2876824143696079,0.8365498593590306,0.5172930396913791,0.42984046651825525,nan
joint_scheduler_safe,10,2.1621621621621623,1.0810810810810811,2.0,0.5803281650263126,0,0.23187847463397948,2.1621621621621623,1.0810810810810811,2.0,240,111,0.007447490468621254,0.5876371676705332,0.41789116693414546,1.2598752986632276,0.4319375637728149,0.35000148345223864,nan
aac_dvac_h_only,11,8.0,4.0,2.0,0.3435354511180479,0,0.38435234973015875,8.0,4.0,2.0,240,30,0.006146345287561417,0.2678555586076817,0.03314871798740947,0.08303626918243337,0.3423611560602671,0.37403612870405656,nan
joint_scheduler,11,2.4489795918367347,1.2244897959183674,2.0,0.9774140690380901,1,0.011653467688899697,2.4489795918367347,1.2244897959183674,2.0,240,98,0.007744676433503628,0.5626578250244795,0.3267026159371458,0.9429386276809892,0.5848375117135349,0.440692484983274,0.9492477677345503
joint_scheduler_safe,11,2.1621621621621623,1.0810810810810811,2.0,0.7175216975109083,1,0.1519879829272215,2.1621621621621623,1.0810810810810811,2.0,240,111,0.007667002268135548,0.6171625010899017,0.44225393787525114,1.3201482119813115,0.5180691206480522,0.49253656343048685,0.8424749027940902
aac_dvac_h_only,12,8.0,4.0,2.0,0.44874653823682326,0,0.31377947635290104,8.0,4.0,2.0,240,30,0.0061568086966872215,0.2567417401709633,0.030430380595914686,0.07424226979818088,0.46831087962435625,0.3912183652148462,nan
joint_scheduler,12,3.1842105263157894,1.5789473684210527,2.0166666666666666,0.9301265220828183,1,0.03630482246646812,3.1842105263157894,1.5789473684210527,2.0166666666666666,242,76,0.006992029957473278,0.45039740446507487,0.16305898601760951,0.43602506883816605,0.4696211412295968,0.4217043151599751,0.818853489727428
joint_scheduler_safe,12,2.3076923076923075,1.1538461538461537,2.0,0.9397598054503813,1,0.03125441306632605,2.3076923076923075,1.1538461538461537,2.0,240,104,0.007432196289300919,0.5429436703044189,0.330004460222,0.9654541223901687,0.6006567949347141,0.479736467987519,0.9339578600866238
aac_dvac_h_only,13,8.0,2.608695652173913,3.066666666666667,0.8235825151449826,1,0.09320821626632962,8.0,2.608695652173913,3.066666666666667,368,46,0.006669019348919392,0.2531844949303623,0.04697292773073796,0.11366120658461656,0.39151642091878974,0.4223168074098527,0.8429178827967114
joint_scheduler,13,2.4,1.2,2.0,0.8849271362154515,1,0.060204587866468026,2.4,1.2,2.0,240,100,0.00810884591192007,0.5690837263585686,0.3711852550572805,1.0618658369958445,0.49890767705198225,0.38484307768919024,0.9228893067234524
joint_scheduler_safe,13,2.1238938053097347,1.0619469026548674,2.0,0.9833428277846835,1,0.008587077553010218,2.1238938053097347,1.0619469026548674,2.0,240,113,0.00778272096067667,0.5790067727043502,0.41992665969973614,1.3238559939567467,0.5025492858148974,0.5088234675475525,0.9142133122643509
aac_dvac_h_only,14,8.0,4.0,2.0,0.5294149277138009,0,0.2628654402442725,8.0,4.0,2.0,240,30,0.0061625028029084206,0.25579341328527755,0.02887490023684046,0.06483202185432466,0.3549975731504226,0.27845721720944605,nan
joint_scheduler,14,2.9876543209876543,1.4814814814814814,2.0166666666666666,0.7018571874450205,0,0.1608733713385728,2.9876543209876543,1.4814814814814814,2.0166666666666666,242,81,0.007052239961922169,0.5065543853209997,0.22461302674514658,0.6334903068679177,0.41113094850168724,0.3219013689383605,0.7715061152134407
joint_scheduler_safe,14,2.3529411764705883,1.1764705882352942,2.0,0.8821115283277027,1,0.061704768457529265,2.3529411764705883,1.1764705882352942,2.0,240,102,0.007429078221321106,0.5080970161424356,0.3035476605213917,0.9119354907004819,0.3259271309453011,0.5030982996883266,0.8584155786479224
aac_dvac_h_only,15,8.0,4.0,2.0,0.41373474109350933,0,0.33667910876760987,8.0,4.0,2.0,240,30,0.006150507368147373,0.29019106779348997,0.03424546473833348,0.0836749503685736,0.3829068264204075,0.35320514871055364,nan
joint_scheduler,15,2.6666666666666665,1.3333333333333333,2.0,0.6483998746573412,0,0.19163434010004446,2.6666666666666665,1.3333333333333333,2.0,240,90,0.007133328355848789,0.48814383520784405,0.23573650937827917,0.6432740056180929,0.5263303117154796,0.41588157753942795,nan
joint_scheduler_safe,15,2.142857142857143,1.0714285714285714,2.0,0.9641864266659406,1,0.01851411852578493,2.142857142857143,1.0714285714285714,2.0,240,112,0.008415907621383667,0.5616382137019201,0.3703185710447272,1.1065270238667,0.5002239486787279,0.38498513820007724,0.9619843715444966
aac_dvac_h_only,16,8.0,2.1052631578947367,3.8,0.9459172204185783,1,0.028034035505521783,8.0,2.1052631578947367,3.8,456,57,0.007358251139521599,0.28620437942715693,0.05953829037139923,0.13621447038707601,0.4447396384254487,0.4387793336530866,0.8321203516186937
joint_scheduler,16,2.608695652173913,1.3043478260869565,2.0,0.9859994927790108,1,0.0072147490070695024,2.608695652173913,1.3043478260869565,2.0,240,92,0.0076896678656339645,0.521692588984185,0.28290955751109215,0.7916458632700708,0.515997179415028,0.5716229185189824,0.9600498451245639
joint_scheduler_safe,16,2.2830188679245285,1.1320754716981132,2.0166666666666666,0.9483383207250876,1,0.026769422350346007,2.2830188679245285,1.1320754716981132,2.0166666666666666,242,106,0.007481305859982967,0.4678459723656265,0.2565673944985404,0.7069061175132273,0.4978237051220071,0.49858475826037796,0.8630942098288367
aac_dvac_h_only,17,8.0,2.727272727272727,2.933333333333333,0.8874328781444955,1,0.058870653126076,8.0,2.727272727272727,2.933333333333333,352,44,0.006964611820876598,0.307980820281017,0.06835622988424775,0.1596259971015674,0.5646785263141431,0.4691625866795022,0.9400570525590306
joint_scheduler,17,2.7586206896551726,1.3793103448275863,2.0,0.9584347508782932,1,0.021505661008390013,2.7586206896551726,1.3793103448275863,2.0,240,87,0.007188946940004826,0.5029777817699953,0.23232087378075533,0.6341325437932093,0.4521869301111415,0.397239616139636,0.8864868979303904
joint_scheduler_safe,17,2.2429906542056073,1.1214953271028036,2.0,0.9719551158452807,1,0.014481573962746517,2.2429906542056073,1.1214953271028036,2.0,240,107,0.008163024671375751,0.5255614193363897,0.311295116482489,0.8950966759383181,0.4634675077486442,0.4636633596379191,0.927782368040655
aac_dvac_h_only,18,8.0,2.5531914893617023,3.1333333333333333,0.9904744704019592,1,0.004905537453998815,8.0,2.5531914893617023,3.1333333333333333,376,47,0.006508165970444679,0.2664523567315547,0.049068856129634957,0.10810323447476891,0.376818492357775,0.36432412810690007,0.8277364353508454
joint_scheduler,18,2.727272727272727,1.3636363636363635,2.0,0.7716059797314098,1,0.12172511608088078,2.727272727272727,1.3636363636363635,2.0,240,88,0.007114999927580357,0.4433651687618851,0.19652804998895448,0.5236841250325498,0.45062467879349205,0.48611022908481877,0.8087690508671505
joint_scheduler_safe,18,2.2830188679245285,1.1320754716981132,2.0166666666666666,0.8585726003779814,1,0.07430061726466973,2.2830188679245285,1.1320754716981132,2.0166666666666666,242,106,0.007363426499068737,0.4865977235276237,0.28349138821577985,0.8052161730419707,0.4660596171061734,0.509005962859524,0.8587733042801562
aac_dvac_h_only,19,8.0,3.75,2.1333333333333333,0.8580691101563226,1,0.07457110821647092,8.0,3.75,2.1333333333333333,256,32,0.006335381418466568,0.30322170343140187,0.04289304256328392,0.09296137680127717,0.5566748113919984,0.3701249409268167,0.9120098960642854
joint_scheduler,19,2.781609195402299,1.3793103448275863,2.0166666666666666,0.9876982676196843,1,0.006337782572143266,2.781609195402299,1.3793103448275863,2.0166666666666666,242,87,0.007195218466222286,0.49326822074214527,0.23813914174606252,0.6813279393763368,0.5360454245318531,0.5059953781093334,0.8664283117269196
joint_scheduler_safe,19,2.3300970873786406,1.1650485436893203,2.0,0.9038856221430424,1,0.050138556649406425,2.3300970873786406,1.1650485436893203,2.0,240,103,0.007444956339895725,0.538706295847242,0.3221868516032872,0.959226660401664,0.37881032144842036,0.39679343026959973,0.8569771029888781
